time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.3000000000000025,-2.7900262595550682,-0.7503363649941345,20.874430193964027,6.116195453427109,6.274921098079107,0.0,-1.6757300657946155,-1.3996024537332163,5.494340335749393,-0.14114844369981658,-0.07831297099282565,0.0,462.1157396124716,461.08904455924755,463.0787607945417,462.412634988318
3.3600000000000025,-2.890518200462931,-0.8375065716783618,21.205146961651078,6.107570561791572,6.270786165502914,0.0,-1.673610395359721,-1.506828331440133,5.52917400453016,-0.14952590325151158,-0.054754194885341445,0.0,447.9450516744727,449.85333294345133,449.1635188160802,448.4643350434182
3.4200000000000026,-2.990808023999861,-0.931325949291482,21.538206984033017,6.098431547078777,6.267664946796382,0.0,-1.6690941658029823,-1.6212866052869725,5.572363592787489,-0.1585734497666268,-0.047049173501184205,0.0,451.51644059148236,452.136021520229,453.220147874861,452.47076392151047
3.4800000000000026,-3.0908251651559953,-1.0315542809025475,21.870455284075447,6.088753465886949,6.26485794910287,0.0,-1.6645940224432072,-1.7204533723573556,5.502677269261449,-0.16739818015799093,-0.04625694042153033,0.0,416.6029926824957,416.6708091722558,416.33427367794155,415.534470540383
3.5400000000000027,-3.1905060525025686,-1.1381309663532955,22.199721069978317,6.079283297667782,6.262328312830036,0.0,-1.657884723779047,-1.8329264156823097,5.472709043917174,-0.14349471485788035,-0.03502195596805016,0.0,428.7195131393611,429.67217393742675,428.8705596410607,430.87139193489924
3.6000000000000028,-3.2897620328601596,-1.2514437472433484,22.526338437864506,6.070600191370959,6.260537184468426,0.0,-1.650491857035177,-1.944896803287073,5.414538315491751,-0.14728240920966512,-0.021123826326260177,0.0,419.13092315301327,420.33695061888034,421.11962117024996,420.7709173387853
3.660000000000003,-3.3884591546359237,-1.372449340659445,22.85325789782467,6.0613920621478155,6.2586762250755665,0.0,-1.6392913848618509,-2.089409311280032,5.482081212433191,-0.17019806849146846,-0.07480726371307789,0.0,464.4853674709186,460.2543984208336,461.17000306867106,459.33420072631844
3.720000000000003,-3.4865056801303744,-1.501692542924895,23.181443828217546,6.051207608617551,6.253994754825083,0.0,-1.628546432958201,-2.219565296100505,5.457212986411707,-0.16884312277390326,-0.08538756848920794,0.0,433.43009901521225,432.5347209225065,433.1915952194399,433.2771130594648
3.780000000000003,-3.583756521449579,-1.6394611911630745,23.510358798500192,6.0408378291142455,6.248760593035861,0.0,-1.6126713648108042,-2.3736152187510977,5.505952828510909,-0.18229843591435593,-0.09121310919509801,0.0,457.4204170175417,456.9500907445683,458.35157588501147,457.2528276231994
3.840000000000003,-3.6799232454840904,-1.7868829204123944,23.84296216174487,6.029624005291232,6.243075175956534,0.0,-1.5923565814741467,-2.5414103058562247,5.579955400836856,-0.19817932479373512,-0.1029956372108641,0.0,467.0428620412851,466.1155754746066,467.7563507717067,466.485378168806
